sentiment,review
0,"['review', 'use', 'phone', 'month', 'one', 'bad', 'product', 'guess', 'become', 'worst', 'ram', 'never', 'felt', 'like', 'use', 'ram', 'management', 'phone', 'slow', 'phone', 'screen', 'issue', 'pale', 'yellow', 'mark', 'automatically', 'come', 'screen', 'non', 'responsive', 'part', 'camera', 'worst', 'camera', 'even', 'see', 'even', 'phone', 'might', 'good', 'support', 'worst', 'ever', 'buy', 'phone', 'waste', 'money', 'want', 'good', 'phone', 'declare', 'ad', 'go', 'brand', 'phone', 'warrantee', 'call', 'multiple', 'time', 'bother', 'help', 'ask', 'put', 'phone', 'support', 'till', 'find', 'issue', 'else', 'return', 'month', 'month', 'find', 'issue', 'phone', 'throw', 'phone', 'soon', 'bye', 'bye', 'ever']"
0,"['battery', 'satisfy', 'full', 'charge', 'exhaust', 'around']"
0,"['battery', 'backup', 'poor', 'feature', 'good', 'front', 'cam', 'good', 'rear', 'cam', 'poor', 'problem', 'look', 'also', 'good', 'overall', 'satisfactory', 'product']"
0,"['light', 'miss']"
0,['excellent']
0,"['use', 'mobile', 'day', 'flawless', 'performance', 'normal', 'user', 'last', 'day', 'camera', 'great', 'daylight', 'average', 'low', 'light', 'condition', 'bad', 'accurate', 'battery', 'drain', 'even', 'phone', 'use', 'camera', 'depth', 'mode', 'good', 'display', 'good', 'lag', 'game']"
0,"['get', 'service', 'also', 'warranty', 'phone', 'battery', 'get', 'day']"
1,"['awesome', 'mobile', 'best', 'budget', 'amazing', 'core', 'processor', 'splash', 'proof']"
1,"['smart', 'phone']"
0,"['heat', 'issue', 'slot', 'one', 'incoming', 'call', 'outgo', 'call', 'connectivity', 'problem']"
0,"['battery', 'heat']"
1,"['best', 'performance', 'speaker', 'one', 'side', 'kindly', 'check']"
0,"['bad', 'camera']"
1,"['good', 'product', 'best', 'performance']"
0,"['bad', 'product', 'worst', 'customer', 'service']"
1,"['good', 'performance', 'budget', 'phone']"
0,"['display', 'quality', 'good', 'average']"
1,"['good', 'quality', 'note', 'like']"
1,"['amazing', 'one', 'con', 'get', 'warm', 'ama', 'phone']"
0,"['purchase', 'mobile', 'return', 'next', 'day', 'observe', 'review', 'user', 'let', 'brief', 'detail', 'like', 'phone', 'day', 'saw', 'ad', 'look', 'feature', 'awesome', 'camera', 'great', 'front', 'also', 'great', 'need', 'doubt', 'sound', 'atmos', 'plus', 'point', 'phone', 'first', 'time', 'charge', 'video', 'game', 'get', 'warm', 'bit', 'suspect', 'mention', 'review', 'normal', 'heat', 'nothing', 'say', 'negative', 'point', 'lag', 'concern', 'battery', 'usual', 'without', 'use', 'also', 'charge', 'get', 'decrease', 'example', 'hour', 'full', 'charge', 'get', 'discharge', 'play', 'minute', 'video', 'play', 'game', 'minute', 'may', 'due', 'processor', 'power', 'management', 'proper', 'network', 'signal', 'show', 'full', 'bar', 'however', 'impact', 'call', 'performance', 'data', 'performance', 'sometimes', 'win', 'single', 'bar', 'network', 'dial', 'number', 'try', 'open', 'call', 'get', 'connect', 'signal', 'appear', 'phone', 'work', 'without', 'issue', 'fix', 'problem', 'update', 'battery', 'signal', 'great', 'buy', 'unfortunately', 'return', 'phone', 'solution', 'present', 'finally', 'great', 'appreciation', 'representative', 'health', 'check', 'phone', 'initiate', 'return', 'time', 'check', 'account', 'refund', 'amount']"
1,"['product', 'good', 'quality', 'thank']"
0,"['front', 'panel', 'get', 'hot', 'even', 'normal', 'usage', 'back', 'panel', 'always', 'feel', 'warm', 'minute', 'usage', 'cant', 'even', 'make', 'call', 'get', 'hot', 'ear', 'bear', 'use', 'cool', 'thing', 'device', 'perform', 'basic', 'function', 'call', 'without', 'feel', 'heat', 'browse', 'device', 'always', 'feel', 'warm', 'hand', 'simple', 'min', 'browsing', 'cant', 'hold', 'ear', 'make', 'call', 'yes', 'get', 'hot']"
1,"['best', 'phone', 'best', 'price']"
1,"['love', 'phone', 'everything', 'speaker', 'loud', 'nothing', 'fancy', 'lot', 'space', 'memory', 'thing', 'slow', 'assistant']"
1,"['note', 'good', 'mobile', 'good', 'battery', 'backup', 'good', 'camera', 'quality']"
0,"['waste', 'product', 'dont', 'go', 'company', 'go', 'phone']"
1,"['record', 'available']"
1,"['good', 'phone', 'good', 'feature', 'far', 'issue']"
1,"['good', 'process', 'good', 'operating', 'system']"
1,"['day', 'since', 'use', 'phone', 'great', 'performance', 'look', 'camera', 'phone', 'yes', 'bit', 'heavy', 'fingerprint', 'work', 'smooth', 'fast', 'speaker', 'awesome', 'sound', 'plus', 'ram', 'make', 'super', 'smooth', 'fast', 'screen', 'display', 'perfect', 'actual', 'color', 'go', 'discount', 'price', 'time', 'se', 'long', 'last']"
1,"['bought', 'dad', 'love']"
0,"['bad', 'thing', 'ever', 'get', 'first', 'order', 'really', 'disappoint', 'product']"
0,"['good', 'phone', 'camera', 'work', 'good', 'low', 'light', 'also', 'use', 'ram', 'offer', 'idea', 'idea', 'best', 'offer', 'show', 'add', 'sport', 'headphone', 'also', 'show', 'available', 'stock', 'cost', 'phone', 'box', 'headphone', 'make', 'fool', 'offer']"
1,['phone']
0,"['phone', 'come', 'new', 'system', 'update', 'claim', 'description', 'install', 'system', 'update', 'even', 'though', 'much', 'trouble', 'still', 'cheat', 'customer', 'wrong', 'claim', 'acceptable', 'review', 'product', 'put', 'soon']"
0,"['battery', 'poor', 'unhappy']"
1,"['good', 'phone', 'love', 'look', 'design', 'phone']"
1,"['use', 'phone', 'month', 'phone', 'awesome', 'fine', 'little', 'bit', 'work', 'om', 'camera', 'nit', 'good', 'camera', 'phone', 'good']"
0,"['horrible', 'product', 'st', 'one', 'network', 'reception', 'problem', 'replacement', 'along', 'additional', 'speaker', 'problem', 'kudos', 'team', 'assist', 'hassle', 'free', 'refund', 'sum', 'pay']"
0,"['work', 'like', 'costly', 'induction', 'stove', 'use', 'minute', 'network', 'signal', 'strength', 'bad', 'please', 'give', 'money', 'social', 'network', 'instead', 'buy', 'bad', 'waste', 'mobile', 'mobile', 'surely', 'ruin', 'reputation', 'promote', 'mobile']"
0,"['heat', 'problem', 'work', 'per', 'price', 'camera', 'buy']"
1,"['pretty', 'good']"
1,['product']
0,"['con', 'pathetic', 'dual', 'camera', 'heat', 'rapidly', 'fast', 'charge', 'application', 'crash', 'heavy', 'weight', 'battery', 'drain', 'fast', 'bad', 'network', 'reception', 'pro', 'solid', 'body', 'good', 'display', 'smooth', 'touch', 'glass']"
1,"['satisfy', 'product', 'battery', 'backup', 'average']"
0,"['bad', 'mobile', 'quality']"
1,"['good', 'product', 'frequent', 'update']"
0,"['bad', 'service', 'till', 'date', 'take', 'replacement', 'device', 'device', 'win', 'function', 'properly', 'lag', 'lot', 'worst', 'battery', 'life', 'would', 'want', 'give', 'zero', 'star', 'butt', 'option']"
0,"['bad', 'battery']"
0,"['happy', 'outlook', 'battery', 'battery', 'drain', 'quickly', 'charge', 'also', 'late', 'turbo', 'charge', 'feature', 'fully', 'waste', 'consume', 'power', 'external', 'like', 'map']"
0,"['buy', 'note', 'deeply', 'disappoint', 'phone', 'performance', 'battery', 'surprisingly', 'last', 'less', 'hour', 'even', 'minimal', 'usage', 'fingerprint', 'scanner', 'recognize', 'finger', 'print', 'feature', 'get', 'disconnect', 'couple', 'minute', 'even', 'signal', 'strong', 'feeling', 'electronics', 'seller', 'sell', 'lemon', 'unfortunately', 'return', 'product', 'start', 'use', 'date', 'could', 'return']"
1,"['nice', 'product']"
0,"['quality', 'good', 'want', 'return', 'item', 'immediately', 'kindly', 'process', 'soon', 'possible']"
0,"['little', 'bit', 'heat']"
1,"['excellent', 'worth', 'purchase']"
0,"['totally', 'wastage', 'money', 'even', 'small', 'feature', 'like', 'network', 'speed', 'indicator', 'recorder', 'miss', 'clock', 'time', 'restart']"
1,"['phone', 'best', 'camera', 'mind', 'blow', 'touch', 'soft', 'battery', 'backup', 'best', 'battery', 'life', 'till', 'day', 'easy', 'use']"
1,"['best', 'phone', 'price', 'range']"
1,"['really', 'amazing', 'product']"
1,"['like', 'heat', 'battery']"
1,"['mob', 'ho', 'lo']"
1,['glad']
1,"['nothing', 'con', 'thanks']"
0,"['feature', 'good', 'battery', 'good', 'expect', 'disappointed', 'battery', 'life']"
1,"['super', 'performance', 'average']"
1,['good']
1,"['overall', 'phone', 'good', 'small', 'heat', 'issue']"
1,"['good', 'battery', 'fantastic', 'camera', 'speed']"
0,"['expect', 'man']"
0,"['camera', 'quality', 'bad']"
1,"['box', 'two', 'charger', 'commit', 'receive', 'one']"
0,"['mobile', 'capable', 'pull', 'network', 'indoor', 'poor', 'single', 'get', 'indoor', 'much', 'good', 'face', 'single', 'problem', 'least', 'note', 'switch', 'data', 'phone', 'take', 'option', 'phone']"
0,"['battery', 'charge', 'phone', 'work', 'fine', 'day', 'start', 'heat', 'battery', 'take', 'time', 'charge']"
1,"['sell', 'flat', 'buy', 'thank', 'god', 'never', 'bore', 'beg', 'street']"
1,"['one', 'best', 'mobile', 'use', 'worth', 'money']"
1,"['feature', 'good', 'price']"
1,"['awesome', 'phone', 'great', 'ram', 'performance', 'cool']"
0,"['star', 'help', 'face', 'many', 'problem', 'attach', 'contact', 'call', 'record', 'option', 'phone', 'heat', 'issue', 'high', 'level', 'slow', 'charging', 'many']"
1,"['light', 'like']"
1,"['average', 'camera', 'work', 'properly', 'heat', 'issue', 'even', 'low', 'usage', 'charge', 'good', 'battery', 'charge']"
1,"['phone', 'ever', 'use']"
0,"['phone', 'damage', 'claim', 'process']"
0,"['buy', 'money']"
0,"['leave', 'speaker', 'work', 'due', 'volume', 'less', 'adequate', 'auto', 'call', 'recorder', 'gallery', 'support', 'properly']"
0,"['order', 'cousin', 'receive', 'within', 'day', 'thanks', 'stock', 'android', 'foremost', 'reason', 'buy', 'mobile', 'since', 'stock', 'android', 'benefit', 'smooth', 'usage', 'relatively', 'less', 'load', 'good', 'battery', 'backup', 'mobile', 'heat', 'normal', 'usage', 'forget', 'game', 'get', 'hot', 'stream', 'battery', 'backup', 'good', 'heating', 'camera', 'practically', 'note', 'much', 'good', 'plus', 'recommend']"
0,"['screen', 'mirror', 'option', 'available', 'cast', 'mobile', 'screen', 'smart', 'feature', 'available', 'phone', 'available', 'low', 'feature', 'configuration']"
0,"['please', 'buy', 'note', 'serious', 'issue', 'cellular', 'data', 'suspend', 'data', 'service', 'card', 'get', 'suspend', 'automatically', 'restart', 'start', 'use', 'note', 'day', 'win', 'return', 'product', 'well', 'research', 'find', 'user', 'also', 'face', 'issue', 'try', 'figure', 'issue', 'resolve', 'brand', 'lose', 'value', 'win', 'recommend', 'phone', 'ever']"
1,"['good', 'product', 'first', 'processor', 'awesome', 'look']"
0,"['bad', 'product', 'overheat', 'also', 'buy', 'product']"
0,"['buy', 'phone', 'three', 'month', 'phone', 'work', 'speaker', 'mode', 'work', 'service', 'deny', 'warranty', 'feeling', 'cheat']"
1,"['powerful', 'outstanding']"
1,"['lovely', 'handset', 'get', 'hot', 'use']"
1,"['excellent', 'phone', 'initially', 'problem', 'like', 'battery', 'drain', 'update', 'problem', 'solve', 'great', 'performance', 'never', 'lag', 'heating', 'problem', 'camera', 'satisfactory', 'camera', 'excellent', 'overall', 'phone', 'way', 'well', 'note', 'except', 'battery', 'back', 'understandable', 'powerful', 'processor']"
1,['excellent']
0,"['buy', 'yesterday', 'new', 'mobile', 'phone', 'one', 'defect', 'occur', 'earphone', 'problem', 'work', 'jack', 'replacement', 'mobile', 'immediately']"
0,"['observe', 'heating', 'problem']"
0,"['voice', 'record', 'backup', 'good', 'compare']"
1,"['product', 'performance', 'good', 'need', 'check', 'week', 'quality', 'product']"
0,"['battery', 'much', 'take', 'much', 'time', 'charge', 'discharge']"
0,"['worst', 'phone', 'work', 'fine', 'work', 'screen', 'move', 'camera', 'good']"
0,"['cast', 'screen', 'option', 'work', 'work', 'stock', 'android', 'buy', 'phone', 'smart', 'miss', 'call', 'lead', 'light', 'work', 'direct', 'work', 'camera', 'mark', 'battery', 'drain', 'much', 'fast', 'heating', 'also', 'issue']"
1,"['great', 'product', 'really', 'good']"
1,"['supper', 'smoothly', 'use']"
0,"['average', 'product']"
0,"['long', 'lasting', 'us', 'buy', 'want', 'use', 'yr', 'gift', 'dustbin']"
1,['compatible']
1,"['good', 'phone', 'inbuilt', 'schedule', 'power']"
1,"['best', 'phone', 'little', 'bit', 'heavy', 'gaming']"
0,"['world', 'poor', 'quality', 'phone', 'support']"
0,"['heat', 'everything', 'good']"
1,"['superb', 'battery']"
1,"['nice', 'work', 'good', 'far']"
1,"['happy', 'received', 'product']"
0,"['product', 'defect', 'bug', 'call', 'recording', 'option', 'call', 'record', 'record', 'caller', 'voice', 'disconnect', 'frequently', 'connect', 'extender', 'camera', 'display', 'performance', 'good']"
1,"['good', 'product', 'everything', 'find', 'working', 'fine']"
0,"['buy', 'one', 'first', 'flash', 'sell', 'review', 'use', 'long', 'time', 'pro', 'dedicate', 'slot', 'hardware', 'key', 'sound', 'enhancement', 'powerful', 'front', 'camera', 'really', 'good', 'front', 'flash', 'compass', 'sensor', 'factor', 'stock', 'android', 'could', 'advantage', 'well', 'disadvantage', 'good', 'want', 'simple', 'phone', 'advanced', 'user', 'need', 'root', 'want', 'great', 'feature', 'go', 'stock', 'android', 'root', 'user', 'problem', 'official', 'kernel', 'source', 'available', 'gesture', 'lower', 'ring', 'volume', 'pick', 'phone', 'fast', 'fingerprint', 'dual', 'rear', 'camera', 'total', 'crap', 'detect', 'edge', 'properly', 'record', 'time', 'lapse', 'expect', 'price', 'range', 'tone', 'bug', 'ex', 'display', 'brightness', 'flicker', 'watch', 'long', 'time', 'notification', 'lead', 'work', 'miss', 'call', 'battery', 'backup', 'good', 'heat', 'issue', 'build', 'quality', 'phone', 'heavyweight', 'use', 'headset', 'min', 'primary', 'get', 'dust', 'easily', 'clean', 'every', 'month', 'update', 'provide', 'update', 'user', 'report', 'bug', 'present', 'phone', 'though', 'take', 'action', 'need', 'slot', 'compass', 'sensor', 'go', 'otherwise', 'reason', 'buy', 'phone']"
0,"['heating', 'problem', 'camera', 'issue']"
0,"['mobile', 'battery', 'good', 'mobile', 'hot', 'play', 'game']"
0,"['product', 'much', 'good']"
0,"['buy', 'benefit', 'disappoint', 'month', 'request', 'replacement', 'turbo', 'charger', 'waste', 'whole', 'day', 'service', 'sure', 'standard', 'follow', 'quite', 'disappointed', 'recommend', 'buy', 'lot', 'good', 'thing', 'like', 'camera', 'feature', 'charge', 'last', 'day']"
0,"['please', 'dont', 'buy']"
0,"['hi', 'already', 'use', 'mobile', 'feel', 'different', 'thats', 'difference', 'battery', 'performance', 'super', 'difference', 'make', 'need', 'android', 'unable', 'protect', 'screen', 'edge', 'curve', 'type', 'miss', 'contact', 'suddenly', 'show', 'contact', 'remove', 'everywhere', 'face', 'problem', 'also']"
0,"['cant', 'watch', 'video', 'hear', 'audio', 'min', 'video', 'start', 'play', 'second', 'screen', 'often', 'come', 'mobile', 'twice', 'still', 'nothing', 'resolve', 'mobile', 'often', 'heat']"
0,"['front', 'back', 'camera', 'bad', 'clarity', 'low', 'zoom', 'picture', 'blur', 'match', 'beyond']"
1,"['good', 'price']"
1,"['receive', 'product', 'quite', 'early', 'phone', 'well', 'pack', 'good', 'quality', 'like', 'phone']"
0,"['speaker', 'provide', 'bottom', 'sound', 'effect', 'get', 'less', 'otherwise', 'performance']"
0,"['without', 'brain', 'main', 'issue', 'connectivity', 'connection', 'without', 'dumb', 'phone']"
1,"['awesome', 'product', 'low', 'rate']"
0,"['worst', 'product', 'phone', 'speaker', 'stop', 'work', 'day', 'purchase', 'know']"
0,"['month', 'usage', 'write', 'already', 'give', 'time', 'service', 'battery', 'issue', 'android', 'phone', 'mark', 'sometimes', 'turbo', 'charge', 'work', 'charge', 'time', 'get', 'lag', 'heating', 'issue', 'till', 'suggest', 'take', 'phone', 'guy']"
1,"['awesome', 'mobile', 'fully', 'loaded', 'premium', 'feature', 'best', 'comparison', 'lead', 'brand', 'similar', 'price', 'segment', 'love', 'note']"
0,"['device', 'quickly', 'take', 'much', 'time', 'charge', 'accord', 'mention', 'feature', 'none', 'waste', 'money']"
0,"['get', 'one', 'replace', 'heating', 'fast', 'battery', 'drain', 'issue']"
0,"['headphone', 'include', 'sound', 'one', 'side', 'speaker', 'work', 'poor', 'heavy', 'phone', 'processor', 'give', 'camara', 'quality', 'poor']"
0,"['race', 'game', 'open', 'game', 'take', 'time', 'open']"
1,"['overall', 'good', 'think', 'camera', 'result', 'good', 'satisfied']"
1,"['agar', 'ko', 'phone']"
1,"['nice', 'phone', 'battery', 'early']"
0,"['good', 'buy', 'time', 'tell', 'card', 'payment', 'money', 'refund', 'many', 'time', 'spend', 'money', 'request', 'expect']"
0,"['one', 'work', 'camera', 'quality', 'good']"
0,"['camera', 'good', 'note', 'one', 'support', 'time', 'second', 'support', 'processor', 'display', 'touch', 'sound', 'good']"
0,"['heat', 'charge']"
1,"['good', 'smart', 'phone', 'non', 'hybrid', 'meet', 'requirement', 'plus', 'memory', 'card', 'good', 'camera', 'quality', 'storage', 'issue', 'also']"
1,"['product', 'nice', 'headphone', 'miss', 'box', 'help']"
0,['heat']
0,"['bad', 'everything', 'bad', 'charge', 'late', 'heating', 'many', 'problem']"
0,"['camera', 'performance', 'bad']"
0,"['video', 'clarity', 'good', 'remain', 'good']"
0,"['immediately', 'purchase', 'product', 'price', 'reduce', 'feeling', 'unlucky', 'purchase', 'also', 'claim', 'fast', 'charge', 'charge', 'slow', 'camera', 'quality', 'product', 'heat', 'lot', 'game', 'charge']"
1,"['nice', 'mobile', 'unexpected', 'feature', 'price', 'great', 'great', 'work', 'thanks', 'product']"
1,"['good', 'user', 'friendly', 'mobile', 'like', 'model', 'also', 'recommend', 'friend', 'circle']"
0,"['actually', 'interested', 'buy', 'mistake', 'select', 'shall', 'exchange', 'phone', 'kindly', 'advise']"
1,"['phone', 'good', 'touch', 'soft', 'full', 'value', 'money', 'camera', 'great', 'awesome', 'phone', 'various', 'phone']"
1,"['nice', 'product', 'use', 'almost', 'day', 'performance', 'battery', 'life', 'good', 'clean', 'battery', 'sot', 'hour']"
1,"['gud', 'slightly', 'heat']"
1,"['good', 'one', 'feature', 'mark', 'specially', 'atmosphere', 'camera', 'mark', 'feature', 'improve', 'company', 'lack', 'camera', 'feature']"
0,"['use', 'phone', 'month', 'conclude', 'bad', 'phone', 'year', 'capture', 'network', 'move', 'one', 'location', 'bad', 'battery', 'camera', 'quality', 'dual', 'right', 'idea', 'mobile', 'speed', 'less', 'network', 'issue', 'card', 'totally', 'disgust', 'frustrate', 'purchase', 'improvement', 'though', 'recent', 'update']"
0,"['forget', 'turbo', 'charge', 'phone', 'get', 'turbo', 'discharging', 'feature', 'also', 'use', 'cook', 'inlet', 'camera', 'effect', 'sometimes', 'fade', 'subject', 'feature', 'like', 'even', 'fade', 'beard', 'phone', 'graphic', 'good', 'bezel', 'thick']"
